iso3_d,sector,trade_value,predicted,gap,ratio,gdp_d
PAK,Produits chimiques,5858990.635749999,88471662.09048145,82612671.45473145,15.100154205854322,178750333109.22968
PAN,Produits chimiques,17411265.3385,6726201.385152996,-10685063.953347005,0.38631318599688086,32318856331.57895
PER,Produits chimiques,37357486.797,20636492.288461063,-16720994.508538935,0.5524057975473414,132682025737.53189
PHL,Produits chimiques,55736261.8685,79369279.28362007,23633017.415120073,1.42401511373113,189660303192.66888
POL,Produits chimiques,10357421.92575,63170731.03120555,52813309.10545555,6.099078659154965,406677642697.9287
PRT,Produits chimiques,11882538.7065,23839647.145486753,11957108.438986754,2.0062755724453027,205359344650.49246
PRY,Produits chimiques,717745.9477499999,2736651.2716424144,2018905.3238924146,3.8128411316306376,23979335820.93599
QAT,Produits chimiques,6241015.58,16076784.4036782,9835768.8236782,2.5759885066138866,108661541282.5332
ROU,Produits chimiques,16905611.30525,20527837.95385723,3622226.648607228,1.2142617964653164,145739351714.37265
RUS,Produits chimiques,60989958.0445,255825322.66821936,194835364.62371936,4.1945482645120356,1257722978264.4758
RWA,Produits chimiques,30022.55275,1558710.7516373051,1528688.198887305,51.91799526898342,5263961198.003878
SAU,Produits chimiques,38042416.5935,67087136.108631924,29044719.51513192,1.7634825049493452,490566252148.79987
SDN,Produits chimiques,143814.0,18637409.77048578,18493595.77048578,129.59384879417706,52988404695.579956
SEN,Produits chimiques,846366.65125,4435306.679736478,3588940.028486478,5.240408129486161,14774400983.002113
SGP,Produits chimiques,57297881.7235,40963062.6958726,-16334819.027627401,0.714914085193347,215870703947.69073
SLE,Produits chimiques,18904.747333333333,750218.1911739807,731313.4438406473,39.68411626698532,2707559937.04345
SLV,Produits chimiques,4855821.11325,2216928.3490230218,-2638892.7642269786,0.45655066307400105,18435658073.68421
SRB,Produits chimiques,3090669.4473333335,5125876.024551958,2035206.5772186243,1.6585002414200667,44448472088.17391
SUR,Produits chimiques,487541.95999999996,536631.6298333977,49089.669833397726,1.1006880922277904,3114133438.982385
SVK,Produits chimiques,12193863.419499999,7991165.768027673,-4202697.651472326,0.6553432241375182,77442187428.80673
SVN,Produits chimiques,1300860.7577499999,3463474.088632203,2162613.3308822033,2.6624479737729283,41742198253.1651
SWE,Produits chimiques,14551108.974,48363738.88628754,33812629.91228754,3.323714980947784,454261944284.79596
SWZ,Produits chimiques,1313249.125,604248.8362818446,-709000.2887181554,0.4601174482273839,3512144077.329817
SYC,Produits chimiques,113314.55399999999,187079.73092815003,73765.17692815005,1.6509770750909019,1048888890.8118633
SYR,Produits chimiques,695688.7705,8422243.005126383,7726554.2346263835,12.106337434587617,26439983632.0783
TCA,Produits chimiques,148274.11675,138018.40128463917,-10255.715465360816,0.9308327327105065,710301865.5555556
TCD,Produits chimiques,13794.185,2509950.2811231054,2496156.0961231054,181.95712766815188,8362445921.23549
TGO,Produits chimiques,997431.9045000001,892190.5744445492,-105241.3300554509,0.8944877042927486,3258747871.559607
THA,Produits chimiques,167061734.17875,111089256.19666067,-55972477.98208934,0.6649593142484633,298123706892.40063
TKM,Produits chimiques,64249.88525,2373624.8148980625,2309374.9296480627,36.94364286663162,21821979294.570087
TTO,Produits chimiques,8618065.0995,3259367.823089479,-5358697.276410522,0.3782018104363797,19762073024.33768
TUN,Produits chimiques,1487973.01675,10078642.422591986,8590669.405841986,6.773404026240711,37507292208.633194
TUR,Produits chimiques,37137576.132,113699425.94897474,76561849.81697474,3.0615736887309772,646191406607.6942
TZA,Produits chimiques,1354722.4965,12202183.023031287,10847460.526531287,9.007145784141253,31545069334.02875
UGA,Produits chimiques,1207791.977,6250167.440842202,5042375.463842202,5.174870805456759,16642504225.369423
UKR,Produits chimiques,17869658.71375,19397157.939763393,1527499.2260133922,1.0854800447217294,109414863742.39967
URY,Produits chimiques,38044502.6445,3396114.738962401,-34648387.9055376,0.08926689805086384,35882466489.439926
USA,Produits chimiques,25727212168.52175,25727212168.52642,0.004669189453125,1.0000000000001814,14942205598786.13
UZB,Produits chimiques,1478017.53175,6583672.702774806,5105655.171024806,4.454394187719557,39998400658.82679
VCT,Produits chimiques,201298.96675,123430.67975077713,-77868.28699922287,0.6131709553386325,638996871.3450292
VEN,Produits chimiques,5826974.17375,36970022.79030702,31143048.616557024,6.344634743166305,245228688291.0486
VNM,Produits chimiques,88807464.42375,49939175.41095559,-38868289.012794405,0.5623308326051052,116983957985.87148
YEM,Produits chimiques,146422.5385,3994132.197493109,3847709.658993109,27.278124245148973,25019335070.276066
ZAF,Produits chimiques,45958327.14075,99162209.65341641,53203882.51266641,2.1576548978757755,285599691793.8259
ZMB,Produits chimiques,1470304.7,4847012.95990341,3376708.2599034095,3.2966044112512254,16347802735.99345
ZWE,Produits chimiques,610319.73225,3810787.8733074,3200468.1410574,6.243920476335541,12530815792.805485
ABW,Transport,5650647.97375,3090140.29243272,-2560507.68131728,0.546864767861654,2408022346.3687153
AGO,Transport,41258484.68425,30567950.036581494,-10690534.647668503,0.7408888200940277,75759819666.1806
ALB,Transport,967553.16875,7468173.678606308,6500620.509856308,7.718618386888838,10085038493.29173
ARE,Transport,232766849.17475,81652604.64574097,-151114244.52900904,0.3507913817419944,270245095661.70395
ARG,Transport,28952794.15175,110366867.77041851,81414073.61866851,3.8119591218710607,381536564931.1844
ARM,Transport,1781394.2307499999,6088366.241638555,4306972.010888555,3.4177534296129615,7968629470.558138
ATG,Transport,996125.4382500001,1828217.862444295,832092.424194295,1.835328957822943,1161753317.7387917
AUS,Transport,301860625.1605,200561859.05428427,-101298766.10621572,0.6644187493736391,999935673975.1365
AUT,Transport,188698603.00075,104484145.2502923,-84214457.7504577,0.5537091615345823,357650712668.49567
AZE,Transport,674469.4905,18959164.973231614,18284695.482731614,28.109744384696693,37383666813.82969
BDI,Transport,61979.83800000001,2112226.1442652736,2050246.3062652736,34.07924596810455,1865499911.1818137
BEL,Transport,197479028.2715,130137150.13146324,-67341878.14003675,0.6589922548765373,432435600495.06464
BEN,Transport,14536658.89025,7064674.805700946,-7471984.084549054,0.48599027183883026,9020981128.866022
BFA,Transport,1697685.5644999999,6720307.715781644,5022622.151281644,3.958511432451804,8179832248.420903
BGD,Transport,3883344.08875,46561568.75123623,42678224.66248623,11.990070332970111,123301419818.60979
BGR,Transport,8649915.6545,21439420.06635068,12789504.41185068,2.4785698407587495,42421841206.463554
BHR,Transport,16866619.03325,13509237.906862661,-3357381.126387339,0.800945220866804,23391132418.812992
BHS,Transport,2160329.55375,9727987.409510855,7567657.855760855,4.503010845092853,10260994736.842106
BIH,Transport,449368.9755,9821171.497096391,9371802.52159639,21.855472968886325,14453528289.480524
BLR,Transport,407477.811,23037081.69597174,22629603.884971738,56.53579427904539,45404071898.603806
BLZ,Transport,172062.50675,2113087.0921111037,1941024.5853611038,12.280927042294783,1358974311.5329888
BMU,Transport,1005911.5645000001,5871906.569927973,4865995.005427972,5.837398412699104,5019241357.142858
BOL,Transport,1866158.5559999999,12716855.99799356,10850697.44199356,6.81445633711392,20448763327.7884
BRA,Transport,155464051.39175,319455317.2646656,163991265.8729156,2.054850072443295,1551309532604.0544
BRB,Transport,417769.1965,4622470.995446026,4204701.798946027,11.064652526256866,4268847739.4736843
BRN,Transport,318845.54475,7844628.551241929,7525783.006491928,24.603224603287885,11934240457.243765
BWA,Transport,418768.6455,7911445.26398833,7492676.61848833,18.89216241235599,11939049404.56853
CAF,Transport,796933.8125,2011776.293987207,1214842.481487207,2.524395705681276,1698018532.5067275
CHE,Transport,210581385.088,148765127.86469975,-61816257.22330025,0.7064495648679117,531573719567.058
CHL,Transport,42362010.136999995,161838486.63363245,119476476.49663246,3.8203684412104617,186520668503.99927
CHN,Transport,1467066292.11275,799604150.590437,-667462141.522313,0.5450361410996035,6105596782661.062
CIV,Transport,25477017.56925,14850349.903439488,-10626667.66581051,0.5828920070049101,24367132737.72696
CMR,Transport,3740555.37225,14503922.330803037,10763366.958553037,3.877478312018333,24479978586.218536
COD,Transport,2332079.322,13726605.372740606,11394526.050740605,5.8859942040773365,23246287843.97752
COG,Transport,1475896.133,6627138.798436856,5151242.665436856,4.490247416643144,8777520664.331556
COL,Transport,60812273.25475,84156449.64108182,23344176.386331826,1.3838727798998771,235122183827.9623
COM,Transport,250863.74633333334,1114040.515379501,863176.7690461677,4.440819096671019,827871605.0607958
CPV,Transport,153627.51833333334,1798051.279946042,1644423.7616127087,11.703966186869724,1397119834.297498
CRI,Transport,2442218.117,22225997.11623909,19783778.99923909,9.100742051468078,35269938042.35277
CYM,Transport,4617603.742000001,4980539.4776893975,362935.73568939697,1.0785982851642875,4325433088.092754
CYP,Transport,9496101.44675,12786767.308399644,3290665.8616496436,1.346528086299653,20711209764.183365
CZE,Transport,85669880.38075,61368366.26294004,-24301514.11780996,0.7163353793678169,171359283571.63364
DEU,Transport,505972219.64875,535167900.3549346,29195680.706184566,1.0577021416836925,3177090624728.19
DJI,Transport,1172773.51175,1671220.4107050525,498446.8989550525,1.425015481643404,1375988878.9000144
DMA,Transport,111739.2985,903678.8300002475,791939.5315002474,8.08738592537564,448819590.6432748
DNK,Transport,12669532.6,96362413.35932948,83692880.75932948,7.605838068511658,289949432179.00183
DOM,Transport,6850099.580250001,28457140.012545586,21607040.432295583,4.154266617465292,50054938065.53021
DZA,Transport,13526925.111,55723782.20797475,42196857.096974745,4.119471480082385,139152909211.0884
ECU,Transport,8808687.417,31893265.29960674,23084577.88260674,3.6206603537838697,65763333783.28638
EGY,Transport,222496230.48825002,66778085.05934274,-155718145.42890728,0.30013130969816265,189832041914.84985
ESP,Transport,121750086.07699999,263172049.1200587,141421963.0430587,2.1615758772738554,1210617438790.3096
EST,Transport,2445758.0445,12177695.472083049,9731937.42758305,4.979108828638282,19047744509.813984
ETH,Transport,75358630.22774999,18521900.843204103,-56836729.384545885,0.24578340645559688,34917528398.321526
FIN,Transport,109862877.36425,75883125.46942447,-33979751.89482553,0.6907076101587456,226995950268.8887
FJI,Transport,13698555.33275,3303732.7975203907,-10394822.535229608,0.24117381119905018,3503986725.6381316
FRA,Transport,385884007.22375,455770163.2520302,69886156.0282802,1.1811066401302233,2373376999021.079
GAB,Transport,3660743.55125,8544731.048777942,4883987.497527942,2.334151772489021,12378194115.882967
GBR,Transport,880105972.7590001,488320097.40795815,-391785875.3510419,0.5548423854881338,2530160235695.433
GEO,Transport,2841054.76975,7769445.820450768,4928391.050700768,2.7347046960078294,11014451748.02854
GHA,Transport,37743665.017000005,17933128.817710467,-19810536.199289538,0.4751295034447042,31720361284.931545
GIN,Transport,5248009.124499999,5625675.369250876,377666.2447508769,1.071963717248083,6319630585.273155
GMB,Transport,511118.73,1668828.3336126148,1157709.6036126148,3.265050243047471,1201431426.885402
GNQ,Transport,483590.22325,8447111.335601205,7963521.112351205,17.467498161629152,12160148834.519697
GRC,Transport,11150411.726,79308874.91607933,68158463.19007933,7.112640937836463,237332329334.94003
GRD,Transport,15774007.7325,1345971.9039319975,-14428035.828568002,0.0853284673595552,789267629.6296299
GTM,Transport,9755157.8085,25099213.371587384,15344055.563087385,2.5729172058823684,42712790935.52229
HKG,Transport,114849981.603,73037889.76852934,-41812091.83447066,0.6359416758201859,236815011643.94193
HND,Transport,753629.4255,11497958.717224749,10744329.291724749,15.256780492078528,14774507531.168861
HRV,Transport,22970362.9235,24462617.083421633,1492254.1599216312,1.0649643266365187,49931617150.77174
HTI,Transport,4003528.31775,6614653.31822095,2611125.00047095,1.652205952657883,6297876005.777707
HUN,Transport,6429696.505,46225160.375221536,39795463.87022153,7.189322285939146,118055660866.39555
IDN,Transport,104056847.9625,141948638.60571644,37891790.64321643,1.3641450936210548,598147522476.3346
IND,Transport,204081746.917,285306731.593014,81224984.676014,1.3980022020737024,1436364681977.5505
IRL,Transport,66968376.17425,84200669.74652614,17232293.572276138,1.2573198658339595,232162097674.95697
IRN,Transport,2752823.4715,96596405.56665507,93843582.09515508,35.08993822768453,344534721003.3674
IRQ,Transport,36671893.374749996,52709707.439700425,16037814.064950429,1.4373325887774608,151164645688.28207
ISL,Transport,21807989.871,12332108.406555125,-9475881.464444874,0.5654857911940896,16008018592.843403
ISR,Transport,32403032.69125,182441949.19475606,150038916.50350606,5.630397343765358,223326660613.80545
ITA,Transport,118091538.88325,378401809.84120506,260310270.95795506,3.2043092453499837,1901610632648.8
JAM,Transport,3328971.44375,10836739.009536386,7507767.565786386,3.2552814563434884,12552978795.89915
JOR,Transport,42761981.6615,14444483.982144263,-28317497.679355737,0.33778799346778404,24163766903.15655
JPN,Transport,322825722.447,683288578.2887621,360462855.84176207,2.1165865381155964,4939560442460.044
KAZ,Transport,54223088.78575,45223671.26709449,-8999417.518655509,0.834029788413297,121333128361.47089
KEN,Transport,28994019.17475,20179435.85943153,-8814583.315318469,0.6959861527926829,40423708289.42675
KGZ,Transport,2028447.06125,4096964.5466099475,2068517.4853599474,2.019754237059189,4697127557.68083
KHM,Transport,10275794.049,7926782.223774745,-2349011.8252252555,0.7714033763206989,11573241535.360514
KOR,Transport,72323984.10075,231639311.25940144,159315327.15865144,3.2028007602114297,1066859287447.412
KWT,Transport,21189257.02425,41773620.7082304,20584363.683980398,1.9714528291587887,107055218638.69104
LAO,Transport,1002950.3423333335,5936838.99395555,4933888.651622216,5.919374811861248,7769370123.947354
LBN,Transport,31508451.7555,18782141.608904287,-12726310.146595713,0.5960985247593369,34607492062.86811
LBR,Transport,2549701.3215,2360832.411676086,-188868.90982391406,0.9259250845456668,1979962157.8947368
LCA,Transport,80476.1955,1952103.365257174,1871627.169757174,24.2569042078682,1299811532.163742
LKA,Transport,5673928.589249999,22841709.47916362,17167780.889913622,4.025730870571799,49475265502.782616
LSO,Transport,107702.577,2077153.2370532237,1969450.6600532236,19.28601241410615,1937001313.7111933
LTU,Transport,14208677.083749998,19000705.38186832,4792028.298118323,1.337260694283693,34977712608.579956
LUX,Transport,58608160.16575,25535126.435711324,-33073033.730038673,0.435692339829391,48386731059.137184
LVA,Transport,126687615.36725,14159171.564429188,-112528443.8028208,0.11176444929824983,23386491679.125874
MAC,Transport,211776.184,15196614.203669062,14984838.019669062,71.75789985746962,28347347035.955383
MAR,Transport,34650840.28575,38700162.6846487,4049322.3988986984,1.1168607273447266,82608476197.29503
MDA,Transport,571277.9365000001,5038351.604651032,4467073.668151032,8.819440210695117,5859877194.993573
MDG,Transport,1728789.6952499999,6452366.6725314325,4723576.977281433,3.7323028302747705,8964509634.5584
MDV,Transport,7900822.721,2506998.0776330526,-5393824.643366948,0.3173084837063328,2509866097.417894
MEX,Transport,930414610.51975,660899217.519726,-269515393.00002396,0.7103276432326586,1016799065264.309
MLI,Transport,1514158.45175,7711962.115004967,6197803.663254967,5.093233212212241,9735939400.543306
MLT,Transport,401666138.98725003,6870614.870715713,-394795524.1165343,0.017105287709935153,8515941255.10033
MMR,Transport,1816723.454,18178307.971340638,16361584.517340638,10.006095276260268,37615002449.36255
MNE,Transport,266113.34866666666,3968294.0331353587,3702180.684468692,14.912044258651752,4284671224.960663
MNG,Transport,811123.12175,5419105.088667704,4607981.966917704,6.680989535812975,6836734464.351098
MOZ,Transport,2910175.9545,7337842.637369367,4427666.682869367,2.5214429478131293,11327659317.685528
MUS,Transport,162113.4345,6392986.101420965,6230872.666920965,39.43526408615422,9306781427.429026
MWI,Transport,430464.7376666667,4052896.1915488755,3622431.453882209,9.41516420954151,4998581620.827437
MYS,Transport,68801082.9425,68718500.05431442,-82582.8881855756,0.9987996862163552,224427209064.9613
NAM,Transport,907021.10625,6660266.756765939,5753245.650515939,7.343011877972977,9272391019.900103
NER,Transport,1944840.86625,4864206.846096749,2919365.9798467495,2.5010821864699952,5311500817.432625
NGA,Transport,145645058.744,94504122.60135064,-51140936.14264935,0.6488659719480104,304511888970.06757
NIC,Transport,293763.868,8237059.023988221,7943295.155988221,28.03972823501977,8889334191.781103
NLD,Transport,166457890.61975002,185938001.4002409,19480110.780490875,1.1170272596148085,752052767321.7959
NPL,Transport,788612.7105,9630091.888460342,8841479.177960342,12.211433775084128,14416644082.806616
NZL,Transport,38140698.8,47832039.88884333,9691341.08884333,1.254094481584153,138893598814.50385
OMN,Transport,6399003.42025,23899921.38551864,17500917.96526864,3.7349443055282667,51212853329.68311
PAK,Transport,21522011.67275,62184117.92846889,40662106.25571889,2.8893264660386295,178750333109.22968
PAN,Transport,31998731.8745,20670767.53819162,-11327964.336308379,0.6459870853402253,32318856331.57895
PER,Transport,20997736.08225,51663859.70180463,30666123.61955463,2.4604490455272274,132682025737.53189
PHL,Transport,44921741.37225,62801429.018743396,17879687.646493398,1.3980185785393087,189660303192.66888
POL,Transport,46674696.4815,116733212.12144251,70058515.63994251,2.5009956340629,406677642697.9287
PRT,Transport,63684464.25875001,71968325.80009645,8283861.541346446,1.1300766464437717,205359344650.49246
PRY,Transport,234855.206,13830518.080272324,13595662.874272324,58.889552911474844,23979335820.93599
QAT,Transport,72049057.97625,41522187.41281759,-30526870.563432403,0.5763043762002388,108661541282.5332
ROU,Transport,3092055.06225,53606491.2777596,50514436.21550959,17.33684885894357,145739351714.37265
RUS,Transport,122240426.37799999,262904127.06009704,140663700.68209705,2.1507134329450666,1257722978264.4758
RWA,Transport,15797496.855999999,4522028.367555226,-11275468.488444772,0.2862496766908821,5263961198.003878
SAU,Transport,482610921.41275,122268935.65435386,-360341985.75839615,0.25334887842246756,490566252148.79987
SDN,Transport,946233.5,25338536.234284043,24392302.734284043,26.778312366116864,52988404695.579956
SEN,Transport,22889770.65225,10688154.577426739,-12201616.07482326,0.46694022145547903,14774400983.002113
SGP,Transport,128917630.87175,65420069.21926935,-63497561.65248065,0.5074563407417146,215870703947.69073
SLE,Transport,960493.8829999999,3003630.3063966106,2043136.4233966107,3.127172759304924,2707559937.04345
SLV,Transport,766091.45675,13405760.476314764,12639669.019564765,17.498903503226888,18435658073.68421
SRB,Transport,1109323.283,22392161.690139167,21282838.407139167,20.185424784002453,44448472088.17391
SUR,Transport,1115288.3320000002,3533474.6361936694,2418186.304193669,3.168216267319175,3114133438.982385
SVK,Transport,1646460.2452500002,33886631.59251341,32240171.34726341,20.581506106980452,77442187428.80673
SVN,Transport,11614085.93275,21398393.55250777,9784307.61975777,1.8424518017528588,41742198253.1651
SWE,Transport,60709651.3045,127483860.22602482,66774208.92152482,2.0998944564284674,454261944284.79596
SWZ,Transport,131954.49925,3190145.718781912,3058191.219531912,24.176104164041316,3512144077.329817
SYC,Transport,3759263.6145,1322775.9410694304,-2436487.6734305695,0.3518710249441674,1048888890.8118633
SYR,Transport,1636462.7595,15644584.621430214,14008121.861930214,9.560000391460308,26439983632.0783
TCA,Transport,287508.15150000004,1333275.7677893757,1045767.6162893757,4.63734944847077,710301865.5555556
TCD,Transport,9909448.576,6604104.172224699,-3305344.403775301,0.6664451731672923,8362445921.23549
TGO,Transport,6182042.42,3348805.058774327,-2833237.361225673,0.5416988159027105,3258747871.559607
THA,Transport,36985620.5315,86601256.04507469,49615635.51357469,2.3414844688442615,298123706892.40063
TJK,Transport,118387.17266666668,4202883.97159804,4084496.7989313737,35.50117700193555,4875991421.339799
TKM,Transport,260836.008,12582808.358459383,12321972.350459384,48.240304147191914,21821979294.570087
TTO,Transport,1555231.077,14090370.459875902,12535139.382875903,9.059985148352267,19762073024.33768
TUN,Transport,6350667.86225,20908039.75001786,14557371.887767859,3.292258421244262,37507292208.633194
TUR,Transport,86800619.92025,157565340.04935104,70764720.12910104,1.815255930131809,646191406607.6942
TZA,Transport,18747731.338749997,16739464.608268294,-2008266.7304817028,0.8928794799650888,31545069334.02875
UGA,Transport,59205138.5225,10616712.387193417,-48588426.13530658,0.17932079296054174,16642504225.369423
UKR,Transport,11236937.50275,43737679.75146234,32500742.24871234,3.892313162795333,109414863742.39967
URY,Transport,23036440.45275,18099976.042048007,-4936464.410701994,0.7857106257007385,35882466489.439926
USA,Transport,72363945923.56625,72363945923.57574,0.009490966796875,1.0000000000001312,14942205598786.13
UZB,Transport,6725012.189,19889213.776582863,13164201.587582864,2.9574985468599366,39998400658.82679
VCT,Transport,177412.65300000002,1157940.3073510807,980527.6543510807,6.526819185501276,638996871.3450292
VEN,Transport,53937623.93275,87290653.46130237,33353029.52855237,1.6183629736848861,245228688291.0486
VNM,Transport,24527291.51325,43994120.053959884,19466828.540709883,1.7936803185216605,116983957985.87148
YEM,Transport,301456.76175,13636885.276020523,13335428.514270524,45.236620989545685,25019335070.276066
ZAF,Transport,100132247.7585,82395421.69243853,-17736826.066061467,0.8228659950904195,285599691793.8259
ZMB,Transport,4335226.3165,10226270.9823201,5891044.6658201,2.3588782305086613,16347802735.99345
ZWE,Transport,1429730.474,8355080.467882305,6925349.993882306,5.8438150545305545,12530815792.805485
ABW,Énergie & ressources,490750.63666666666,394894.63841611164,-95855.99825055501,0.8046747348069903,2408022346.3687153
AGO,Énergie & ressources,340520.32175,25328532.486219488,24988012.164469488,74.3818529127755,75759819666.1806
ALB,Énergie & ressources,140263.84825,2505876.357757497,2365612.5095074973,17.865447077219322,10085038493.29173
ARE,Énergie & ressources,15868820.724,112584912.95587803,96716092.23187804,7.094724612119705,270245095661.70395
ARG,Énergie & ressources,26859372.41975,145786663.23181102,118927290.81206101,5.427776232203119,381536564931.1844
ARM,Énergie & ressources,9081.0,1900926.1457965923,1891845.1457965923,209.33004578753358,7968629470.558138
ATG,Énergie & ressources,68568.39425000001,161978.40795467838,93410.01370467836,2.3622896485530336,1161753317.7387917
AUS,Énergie & ressources,119042539.34125,512825440.30139345,393782900.96014345,4.307917515362442,999935673975.1365
AUT,Énergie & ressources,1421528.6695,177278893.83631766,175857365.16681767,124.71003760949307,357650712668.49567
AZE,Énergie & ressources,298720.43500000006,11416027.408991672,11117306.973991672,38.21642603389912,37383666813.82969
BEL,Énergie & ressources,590346885.4530001,185243139.26306078,-405103746.18993926,0.3137869341360466,432435600495.06464
BEN,Énergie & ressources,73273.055,1721421.5976705782,1648148.5426705782,23.493241788138604,9020981128.866022
BFA,Énergie & ressources,166672.51325,1453899.4030441004,1287226.8897941003,8.723090416614333,8179832248.420903
BGD,Énergie & ressources,614141.9165,33420646.470663115,32806504.554163117,54.41844233842181,123301419818.60979
BGR,Énergie & ressources,168913578.83699998,13388471.32764295,-155525107.50935704,0.07926225599993177,42421841206.463554
BHR,Énergie & ressources,128786069.4635,6623666.310522545,-122162403.15297745,0.051431543319208115,23391132418.812992
BHS,Énergie & ressources,128589995.93450001,2255003.5213683164,-126334992.4131317,0.01753638379860397,10260994736.842106
BIH,Énergie & ressources,289.0,3809356.277679557,3809067.277679557,13181.163590586702,14453528289.480524
BLR,Énergie & ressources,234193.732,14165088.049884181,13930894.31788418,60.48448832902233,45404071898.603806
BLZ,Énergie & ressources,20717.27233333333,194393.1701506402,173675.89781730686,9.383144992396934,1358974311.5329888
BMU,Énergie & ressources,6788438.6045,937938.9070528606,-5850499.69744714,0.13816710464628915,5019241357.142858
BOL,Énergie & ressources,121327.79625,5367821.902966133,5246494.106716134,44.24230942022186,20448763327.7884
BRA,Énergie & ressources,235403729.072,702156382.8140922,466752653.74209213,2.982775105484129,1551309532604.0544
BRB,Énergie & ressources,13349275.96075,797451.3561301661,-12551824.604619835,0.05973742384791954,4268847739.4736843
BWA,Énergie & ressources,1262.896,2813345.855163869,2812082.959163869,2227.6940105629196,11939049404.56853
CAF,Énergie & ressources,20711.0,240874.1083262103,220163.1083262103,11.630250027821461,1698018532.5067275
CHE,Énergie & ressources,26026225.265750002,246095408.79201007,220069183.52626008,9.455670435461371,531573719567.058
CHL,Énergie & ressources,87537923.28,53595606.012657374,-33942317.26734263,0.6122558544280944,186520668503.99927
CHN,Énergie & ressources,4191569932.3705,3766525509.8896203,-425044422.4808798,0.8985954119008339,6105596782661.062
CIV,Énergie & ressources,240411.644,5385486.35808247,5145074.714082469,22.401104490939172,24367132737.72696
CMR,Énergie & ressources,36109.0,5474140.61184101,5438031.61184101,151.60044896953696,24479978586.218536
COD,Énergie & ressources,6536.0,4693815.129401874,4687279.129401874,718.1479696147297,23246287843.97752
COG,Énergie & ressources,16075.9585,1793286.4604188262,1777210.5019188263,111.55082668438253,8777520664.331556
COL,Énergie & ressources,5080298.486,90248462.30191568,85168163.81591567,17.764401550542217,235122183827.9623
COM,Énergie & ressources,41910.068,115170.90590090214,73260.83790090214,2.7480486526746306,827871605.0607958
CRI,Énergie & ressources,4031728.4220000003,9199007.133751687,5167278.711751686,2.281653467419906,35269938042.35277
CYM,Énergie & ressources,1082936.8525,795164.9657998936,-287771.88670010644,0.7342671587583576,4325433088.092754
CYP,Énergie & ressources,6956.01275,5694671.380998411,5687715.368248411,818.6689107202127,20711209764.183365
CZE,Énergie & ressources,428013.85975,70874741.46597487,70446727.60622486,165.5898281129782,171359283571.63364
DEU,Énergie & ressources,1395691506.6675,2089393948.730897,693702442.0633969,1.4970313559618587,3177090624728.19
DJI,Énergie & ressources,5318.018,211885.07014321326,206567.05214321325,39.84286441738506,1375988878.9000144
DMA,Énergie & ressources,75653.63175,50927.38180599353,-24726.24994400647,0.6731650633017169,448819590.6432748
DNK,Énergie & ressources,26933676.10675,120500319.91561829,93566643.80886829,4.473964840076881,289949432179.00183
DOM,Énergie & ressources,4036099.42375,15303155.175443964,11267055.751693964,3.791570417070047,50054938065.53021
DZA,Énergie & ressources,83671996.546,42400606.53007142,-41271390.01592858,0.5067478759964933,139152909211.0884
ECU,Énergie & ressources,40661978.861,21164654.95275105,-19497323.90824895,0.5205023352429766,65763333783.28638
EGY,Énergie & ressources,72515286.30025,58588274.36203475,-13927011.93821524,0.8079437778049946,189832041914.84985
ESP,Énergie & ressources,656107579.03525,677137936.5974487,21030357.562198758,1.0320532154088542,1210617438790.3096
EST,Énergie & ressources,81937.24674999999,5771004.951806036,5689067.705056036,70.43200962578153,19047744509.813984
FIN,Énergie & ressources,510837269.72275,105275962.18579523,-405561307.53695476,0.20608512421760522,226995950268.8887
FJI,Énergie & ressources,18241.304666666667,662779.6753980044,644538.3707313377,36.33400612013996,3503986725.6381316
FRA,Énergie & ressources,781489476.62825,1273500133.084519,492010656.4562689,1.6295806548529066,2373376999021.079
GAB,Énergie & ressources,7830.44875,2949376.8640178395,2941546.4152678396,376.6548965687107,12378194115.882967
GBR,Énergie & ressources,1118227433.6935,1371667338.110745,253439904.4172449,1.2266443272457859,2530160235695.433
GEO,Énergie & ressources,38653.12233333333,2729394.663007945,2690741.5406746115,70.6125274814913,11014451748.02854
GHA,Énergie & ressources,305861.91875,7335992.557207913,7030130.638457913,23.984654863831143,31720361284.931545
GIN,Énergie & ressources,4217775.011666667,1089539.1398165002,-3128235.8718501665,0.2583208295375541,6319630585.273155
GNQ,Énergie & ressources,85.0,2996735.0817304775,2996650.0817304775,35255.70684388797,12160148834.519697
GRC,Énergie & ressources,481592.5925,90291039.92352884,89809447.33102883,187.4842788897938,237332329334.94003
GRD,Énergie & ressources,55236.43,101791.17597447975,46554.745974479745,1.8428268440679412,789267629.6296299
GTM,Énergie & ressources,13296962.245000001,12257336.253868334,-1039625.991131667,0.9218147745344925,42712790935.52229
HKG,Énergie & ressources,1189747.023,95893438.24085237,94703691.21785237,80.59985558867196,236815011643.94193
HND,Énergie & ressources,184085.13725,3527469.2412698893,3343384.104019889,19.16216210589206,14774507531.168861
HRV,Énergie & ressources,10509467.00875,17021158.795115408,6511691.786365408,1.6196024765998016,49931617150.77174
HTI,Énergie & ressources,15572.05325,1040695.7396470562,1025123.6863970562,66.83099029648233,6297876005.777707
HUN,Énergie & ressources,242580.7975,45304840.4463814,45062259.6488814,186.76185795943474,118055660866.39555
IDN,Énergie & ressources,40560245.63775,223279251.2458719,182719005.6081219,5.504879167646428,598147522476.3346
